"source id","target id","label"
"Q6655128","Q5582927","episode_follows"
"Q6940423","Q6655128","episode_follows"
"Q7033484","Q5518088","episode_follows"
"Q7091827","Q7749553","episode_follows"
"Q7111082","Q7767762","episode_follows"
"Q7180525","Q5519638","episode_follows"
"Q7203395","Q7460758","episode_follows"
"Q7239746","Q5370534","episode_follows"
"Q7248535","Q7766854","episode_follows"
"Q7249457","Q13115900","episode_follows"
"Q7301329","Q7804770","episode_follows"
"Q7311060","Q6746424","episode_follows"
"Q7317572","Q6517221","episode_follows"
"Q7336981","Q7415701","episode_follows"
"Q7443179","Q10361338","episode_follows"
"Q7490690","Q8563741","episode_follows"
"Q7490705","Q5655423","episode_follows"
"Q7620128","Q8069524","episode_follows"
"Q7633644","Q14045941","episode_follows"
"Q7647180","Q1329701","episode_follows"
"Q7688450","Q7170394","episode_follows"
"Q7691829","Q7765426","episode_follows"
"Q7712702","Q5428534","episode_follows"
"Q7722230","Q511593","episode_follows"
"Q7729055","Q7294386","episode_follows"
"Q7731917","Q7247600","episode_follows"
"Q7732922","Q3499413","episode_follows"
"Q7733795","Q5178161","episode_follows"
"Q7736403","Q3511648","episode_follows"
"Q7739036","Q6544922","episode_follows"
"Q7741973","Q7767549","episode_follows"
"Q7744356","Q7317056","episode_follows"
"Q7748494","Q7093540","episode_follows"
"Q7748511","Q5449415","episode_follows"
"Q7749553","Q7741973","episode_follows"
"Q7749576","Q7604375","episode_follows"
"Q7750266","Q4927657","episode_follows"
"Q7759084","Q7811250","episode_follows"
"Q7765426","Q7804777","episode_follows"
"Q7773066","Q7250266","episode_follows"
"Q7776238","Q5227090","episode_follows"
"Q7807780","Q5036491","episode_follows"
"Q7834056","Q6950089","episode_follows"
"Q7847507","Q7431504","episode_follows"
"Q7884883","Q7735700","episode_follows"
"Q7941907","Q7753005","episode_follows"
"Q7991486","Q7730545","episode_follows"
"Q7992626","Q7722096","episode_follows"
"Q7993981","Q4792566","episode_follows"
"Q7997343","Q7966822","episode_follows"
"Q7997416","Q3272694","episode_follows"
"Q8037123","Q5282602","episode_follows"
"Q8038644","Q5071858","episode_follows"
"Q8050895","Q7433765","episode_follows"
"Q8057703","Q7397363","episode_follows"
"Q8069524","Q16744016","episode_follows"
"Q12036362","Q5038249","episode_follows"
"Q12041492","Q7379022","episode_follows"
"Q12059643","Q7726666","episode_follows"
"Q13479268","Q7577884","episode_follows"
"Q14643756","Q7733795","episode_follows"
"Q16744016","Q7727741","episode_follows"
"Q16744084","Q4840668","episode_follows"
"Q16744120","Q4658168","episode_follows"
"Q16744156","Q7691829","episode_follows"
"Q16744188","Q4880854","episode_follows"
"Q20912","Q3487395","episode_follows"
"Q428500","Q5422685","episode_follows"
"Q511593","Q7602421","episode_follows"
"Q644743","Q2402314","episode_follows"
"Q652999","Q3231778","episode_follows"
"Q661255","Q1976840","episode_follows"
"Q762939","Q2324529","episode_follows"
"Q866375","Q4949851","episode_follows"
"Q974108","Q5252917","episode_follows"
"Q1141170","Q7758878","episode_follows"
"Q1187077","Q3107459","episode_follows"
"Q1187077","Q25366","episode_follows"
"Q1935547","Q1847020","episode_follows"
"Q1973469","Q1974429","episode_follows"
"Q1974429","Q2629417","episode_follows"
"Q1994530","Q6414725","episode_follows"
"Q2134825","Q2313211","episode_follows"
"Q2158401","Q7714714","episode_follows"
