"source id","target id","label"
"Q7756499","Q3469077","episode_part_of"
"Q7763836","Q3730022","episode_part_of"
"Q7764112","Q3468580","episode_part_of"
"Q7767608","Q3468788","episode_part_of"
"Q7773130","Q3730032","episode_part_of"
"Q7784383","Q3730022","episode_part_of"
"Q7801142","Q3730022","episode_part_of"
"Q7804777","Q461787","episode_part_of"
"Q7811250","Q3468897","episode_part_of"
"Q7858507","Q3468582","episode_part_of"
"Q7911634","Q461787","episode_part_of"
"Q7936219","Q3468785","episode_part_of"
"Q7966822","Q461787","episode_part_of"
"Q8010281","Q3730030","episode_part_of"
"Q10361338","Q733620","episode_part_of"
"Q13115900","Q3468582","episode_part_of"
"Q14476529","Q3468788","episode_part_of"
"Q16744119","Q3468983","episode_part_of"
"Q16744121","Q3468983","episode_part_of"
"Q16744675","Q3730033","episode_part_of"
"Q20909","Q747598","episode_part_of"
"Q81313","Q3468897","episode_part_of"
"Q269313","Q3468582","episode_part_of"
"Q497320","Q664160","episode_part_of"
"Q601736","Q664160","episode_part_of"
"Q602612","Q3468897","episode_part_of"
"Q619989","Q747598","episode_part_of"
"Q622282","Q747598","episode_part_of"
"Q653011","Q604559","episode_part_of"
"Q764748","Q664160","episode_part_of"
"Q785059","Q978153","episode_part_of"
"Q865358","Q3468983","episode_part_of"
"Q901789","Q978153","episode_part_of"
"Q971746","Q3469077","episode_part_of"
"Q987352","Q3465791","episode_part_of"
"Q1027888","Q3468897","episode_part_of"
"Q1185745","Q610142","episode_part_of"
"Q1329701","Q3730030","episode_part_of"
"Q1329701","Q3730032","episode_part_of"
"Q2309926","Q3465790","episode_part_of"
"Q2324529","Q3465790","episode_part_of"
"Q2406528","Q664160","episode_part_of"
"Q2435282","Q3465790","episode_part_of"
"Q2465692","Q3465790","episode_part_of"
"Q2653668","Q664160","episode_part_of"
"Q2720471","Q3465790","episode_part_of"
"Q2944448","Q610142","episode_part_of"
"Q3078761","Q610142","episode_part_of"
"Q3141435","Q604559","episode_part_of"
